llm_model_name,corrector,rag,llm_model
devstral_24b,11.53019666671753,0.44261813163757324,24.39146637916565
devstral_24b,19.83613109588623,0.4009857177734375,24.615596771240234
devstral_24b,12.34962773323059,0.3895542621612549,27.637128591537476
devstral_24b,19.175713300704956,0.39977312088012695,20.788894176483154
devstral_24b,14.031272649765015,0.4130442142486572,23.783629179000854
devstral_24b,11.054787397384644,0.39415574073791504,21.49836564064026
devstral_24b,4.505975246429443,0.4633464813232422,26.261246919631958
devstral_24b,4.008873701095581,0.40918898582458496,23.025076150894165
devstral_24b,0.5006453990936279,0.37537360191345215,36.911755323410034
devstral_24b,1.5006523132324219,0.426755428314209,28.944825410842896
devstral_24b,0.6920661926269531,0.4348757266998291,19.917535305023193
devstral_24b,0.1390390396118164,0.4421241283416748,25.88740849494934
devstral_24b,1.3271808624267578,0.38021135330200195,22.53325915336609
devstral_24b,0.7147324085235596,0.38133764266967773,18.769864082336426
devstral_24b,1.147657871246338,0.38144397735595703,22.71919012069702
devstral_24b,1.0099945068359375,0.4117460250854492,26.878756046295166
devstral_24b,0.2003617286682129,0.39612245559692383,21.549586534500122
devstral_24b,0.08668828010559082,0.39491748809814453,29.520251035690308
devstral_24b,1.0117967128753662,0.6395719051361084,34.49965310096741
devstral_24b,0.1277167797088623,0.3664388656616211,23.43809962272644
devstral_24b,1.1622774600982666,1.089012622833252,27.699646949768066
devstral_24b,0.10619592666625977,0.4259507656097412,27.246132373809814
devstral_24b,0.8155715465545654,0.40462422370910645,27.95888924598694
devstral_24b,3.985128164291382,0.37711620330810547,26.756145000457764
devstral_24b,4.208747148513794,0.37032628059387207,34.78927206993103
devstral_24b,3.0625460147857666,0.3719203472137451,27.14425301551819
devstral_24b,0.9994590282440186,0.370621919631958,23.026490211486816
devstral_24b,1.8138625621795654,0.6325876712799072,28.58042073249817
devstral_24b,1.630885124206543,0.3773331642150879,25.462908267974854
devstral_24b,2.3161323070526123,0.38854193687438965,30.116697072982788
devstral_24b,0.049988508224487305,0.3798942565917969,25.281557321548462
devstral_24b,0.45003223419189453,0.363966703414917,23.16242265701294
devstral_24b,3.9486680030822754,0.39029598236083984,18.010692834854126
devstral_24b,2.6248350143432617,0.39725565910339355,22.501652717590332
devstral_24b,1.2400116920471191,0.4263172149658203,30.14949107170105
devstral_24b,0.4352724552154541,0.3879070281982422,26.71044135093689
devstral_24b,0.7592990398406982,0.4226045608520508,43.63334918022156
devstral_24b,0.14441680908203125,0.3965766429901123,25.89064383506775
devstral_24b,0.13049769401550293,0.3738236427307129,21.251902103424072
devstral_24b,1.3059968948364258,0.42244815826416016,27.369266510009766
devstral_24b,0.5515234470367432,0.38249874114990234,22.83208680152893
devstral_24b,0.721930980682373,0.43286991119384766,22.671837091445923
devstral_24b,8.36713433265686,0.40826940536499023,21.12842607498169
devstral_24b,0.3311421871185303,0.396925687789917,22.812118768692017
devstral_24b,4.141288757324219,0.37973976135253906,29.054635524749756
devstral_24b,0.6058909893035889,0.3936336040496826,21.86512327194214
devstral_24b,1.2729732990264893,1.6044445037841797,29.204776525497437
devstral_24b,1.3726565837860107,0.4488868713378906,26.575926303863525
devstral_24b,0.4451253414154053,0.4116363525390625,22.662297010421753
devstral_24b,10.650996208190918,0.4734220504760742,19.560542583465576
devstral_24b,2.065634250640869,0.41601037979125977,23.321224212646484
devstral_24b,3.3181700706481934,0.46007370948791504,22.36757802963257
devstral_24b,8.7406747341156,0.39774537086486816,21.43375825881958
devstral_24b,17.025897979736328,0.39989733695983887,26.359463691711426
devstral_24b,8.939148902893066,0.4218330383300781,23.73357367515564
devstral_24b,14.22062873840332,0.4219200611114502,22.895643949508667
devstral_24b,4.087656497955322,0.43976831436157227,20.775505781173706
devstral_24b,4.449940204620361,0.47022366523742676,20.780383825302124
devstral_24b,38.479806423187256,0.4689784049987793,23.42448377609253
devstral_24b,7.894963502883911,0.4306972026824951,20.117196559906006
devstral_24b,6.25597071647644,0.45783352851867676,21.491429328918457
devstral_24b,12.256344079971313,0.45072460174560547,24.404143571853638
devstral_24b,21.210388898849487,0.46109628677368164,29.222172498703003
devstral_24b,13.180591821670532,0.42737793922424316,28.00036382675171
devstral_24b,20.51934289932251,0.42294788360595703,21.082396268844604
devstral_24b,14.951183557510376,0.42447996139526367,23.84350299835205
devstral_24b,11.74898910522461,0.4079923629760742,22.789804697036743
devstral_24b,4.8023810386657715,0.462604284286499,26.22624683380127
devstral_24b,4.296038866043091,0.4441070556640625,22.464867115020752
devstral_24b,0.5244457721710205,0.38434481620788574,34.01396560668945
devstral_24b,1.586669921875,0.3995685577392578,28.830987453460693
devstral_24b,0.7332909107208252,0.4014875888824463,21.248486757278442
devstral_24b,0.14679503440856934,0.4605264663696289,25.91529631614685
devstral_24b,1.3970448970794678,0.38377809524536133,24.275611400604248
devstral_24b,0.8334734439849854,0.43434715270996094,18.71657967567444
devstral_24b,1.2163445949554443,0.39290404319763184,22.26287078857422
devstral_24b,1.009626865386963,0.4039618968963623,26.945297956466675
devstral_24b,0.20046472549438477,0.38248109817504883,21.16148090362549
devstral_24b,0.08699297904968262,0.41407036781311035,29.245866298675537
devstral_24b,1.089318037033081,0.5889437198638916,34.60313868522644
devstral_24b,0.13425803184509277,0.3704054355621338,23.469470262527466
